id,brand_id,family_id,"""group""",legacy_id,title,channels
5f5c4a50-557a-4d53-9e81-cc72fdd18fbf,cfca4b92-12a6-411c-a62a-a874d00aa735,141f32d6-a5af-49bf-b019-fd28354977f1,J1214,\N,Onljade Cardigan knit ,"[""LOOKIERO""]"
6e6b4255-006a-4d13-b312-3b1426290d8e,ce8d442c-e662-44f8-a130-2e436f119ede,6598b655-3e19-448c-8b4f-ff6a29447b34,P1393,9727,Poly Pant deeluxe,"[""LOOKIERO""]"
6549c1b1-989e-432a-bdc9-b603c438b310,cfca4b92-12a6-411c-a62a-a874d00aa735,1b93b30c-833f-45a8-ba69-c21d2e7f4824,J1738,16138,Onleden Sweater knt,"[""LOOKIERO""]"
dace6963-7e84-4cef-a153-3c6fb29cc7c3,1600fb81-6f8b-4fa2-9ae2-a33420125939,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,K892,11621,Cerise Jacket print,"[""LOOKIERO""]"
d6679919-7a49-4edd-bd04-982289d0e8ac,09358432-a44c-4cb4-b8e6-bf51b403bf39,c59807ac-0362-4078-94b0-37ea3df6cdd0,S2517,14076,Auttum Shirt hippie,"[""LOOKIERO""]"
350b09b1-9156-468f-a7e8-b99cec0d6f6e,1600fb81-6f8b-4fa2-9ae2-a33420125939,1dc55e58-a5c3-462c-b73d-8dd480de90fc,P2109,\N,Cherry Pant plain T. L C. brown,"[""LOOKIERO""]"
965805d4-5a1a-4779-a42a-b10866deef3d,a1f8d89e-04ed-42a9-8c51-dc04cbdd0d18,95f835a3-03fe-40f1-a813-4fbfd2842845,T1997,16328,Billary Top closet,"[""LOOKIERO""]"
f7b1efdf-c846-4ee2-8454-19c628097adb,a1f8d89e-04ed-42a9-8c51-dc04cbdd0d18,95f835a3-03fe-40f1-a813-4fbfd2842845,T1782,16330,Panthy Top closet,"[""LOOKIERO""]"
1612cad7-b3ff-4c18-91d5-237795578050,9ef43878-70f3-43df-959d-49af8b1f580f,39792668-5cfd-42c2-8872-ad776e9bad70,T3002,17229,Tilda Top majolica,"[""LOOKIERO""]"
2ccf1dc1-0e59-4cc7-8c5f-ee7a7d59a750,055096da-3cab-492e-8e19-98e6d2656f1d,3087da56-5a27-4e58-aea7-1555c640f232,C1108,10471,Long Tshirt stripe,"[""LOOKIERO""]"
ce077e88-0e94-46c9-b838-cd4ad6b9c9c2,055096da-3cab-492e-8e19-98e6d2656f1d,39792668-5cfd-42c2-8872-ad776e9bad70,T999,10475,Turna Top flounce ,"[""LOOKIERO""]"
4c05f17f-d370-4f39-8e6c-4cb3053133d8,055096da-3cab-492e-8e19-98e6d2656f1d,95f835a3-03fe-40f1-a813-4fbfd2842845,C1106,10476,Raye Tshirt peak ,"[""LOOKIERO""]"
04a76335-e215-4c32-bf11-40cf9dc95284,23d58665-8b33-4a8b-b8cf-be1f0b955112,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,K709,9344,Burle Jacket bomb,"[""LOOKIERO""]"
68052b19-9f70-4bf5-a9d4-9be52d2c0e2d,e6b1b7ee-3782-4abd-b0f7-72fdd79ceb7f,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,K817,10971,Denim Jacket sew ,"[""LOOKIERO""]"
e9915d28-1516-4fac-96e9-51f65a8ecee5,cfca4b92-12a6-411c-a62a-a874d00aa735,6598b655-3e19-448c-8b4f-ff6a29447b34,M140,10064,Onlblush Jeans noos,"[""LOOKIERO""]"
682385ed-6538-49e4-b164-6853d9f608d7,b3564635-d061-4d68-b956-9306e2d70794,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,D2191,16201,Shine Dress etui ,"[""LOOKIERO""]"
5d2784d8-80c4-4d4b-a417-f54b48318913,e4c97e4e-1141-497f-b38c-3b7c0cae9ec4,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,D2029,16439,Pcbodil Dress noos,"[""LOOKIERO""]"
8b47d2b6-7bba-4183-a37a-f281495b9740,ae7e5951-6317-42e5-9d7e-0b7cab5fff0a,c59807ac-0362-4078-94b0-37ea3df6cdd0,S2992,16674,Ariel Shirt season ,"[""LOOKIERO""]"
6231a57e-14e7-426b-9fb3-7805196916fe,9ef43878-70f3-43df-959d-49af8b1f580f,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,D2743,17231,Carol Dress majolica ,"[""LOOKIERO""]"
87ccea47-fbff-4cb2-ab8b-2d2cedda1dc2,37fe10b7-3e0b-4bcb-ab83-759ddc273e23,c59807ac-0362-4078-94b0-37ea3df6cdd0,S2787,17430,Frhazavisk Shirt mix,"[""LOOKIERO""]"
3d6e3f1b-833e-46dd-bec4-d2e794ca6f3f,af4acb4b-5bd2-4d87-8bd2-fe5d0ccae443,b263ba41-adab-4a83-a3e0-2766522f5aec,Q354,11794,Leav Scarf visc,"[""LOOKIERO""]"
c40b0b85-ed74-48c7-9d8a-80b8bb3d260c,61c08d2e-6819-4a64-a866-3e377ff68925,2514d6c8-11e6-4692-87b4-dcc1cd18592c,F1101,11823,Viosk Skirt knit,"[""LOOKIERO""]"
5112f94c-eb48-45cf-a63b-ac859cc30a41,988e3625-7d5a-46f9-b93b-f3b15c8d6e61,95f835a3-03fe-40f1-a813-4fbfd2842845,C2255,16854,Ixrosa Tshirt express ,"[""LOOKIERO""]"
72e7245e-5d1f-44b0-bb90-6484df372e8a,a1f8d89e-04ed-42a9-8c51-dc04cbdd0d18,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,K1028,16332,Billia Jacket closet,"[""LOOKIERO""]"
b66bacb0-3c2e-4e56-88ce-26d50da2cfab,9ef43878-70f3-43df-959d-49af8b1f580f,39792668-5cfd-42c2-8872-ad776e9bad70,T3005,17233,Bail Top majolica,"[""LOOKIERO""]"
1657c9fa-aedf-487d-8578-0c703190d283,09358432-a44c-4cb4-b8e6-bf51b403bf39,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,K546,7526,Ball Jacket bomber ,"[""LOOKIERO""]"
466c3a14-4f23-4c66-a25e-dd7265d364c8,68d6b1fc-233d-4346-b9d3-cd712c54b847,c59807ac-0362-4078-94b0-37ea3df6cdd0,S1683,9046,Wall Shirt kilky ,"[""LOOKIERO""]"
cfd5b0c1-044a-411f-93a4-032b02fa0560,68d6b1fc-233d-4346-b9d3-cd712c54b847,141f32d6-a5af-49bf-b019-fd28354977f1,J1287,9048,Lua Cardigan colors ,"[""LOOKIERO""]"
86ac8e1c-3288-4872-9e38-5257041a1d7f,9ef43878-70f3-43df-959d-49af8b1f580f,39792668-5cfd-42c2-8872-ad776e9bad70,T1240,9053,Lunce Top colors ,"[""LOOKIERO""]"
17b3aeca-22dc-419c-b207-a1ebc106df5e,9ef43878-70f3-43df-959d-49af8b1f580f,1b93b30c-833f-45a8-ba69-c21d2e7f4824,J1290,9056,Jule Sweater colors ,"[""LOOKIERO""]"
c83994fb-903b-493b-af93-1239aa691d65,d16b490f-370e-4eeb-ab4f-31c815f60a69,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,K545,10019,Aitana Jacket moon,[]
175d1af3-40a8-44bd-9d60-f26efa320bb2,ae7e5951-6317-42e5-9d7e-0b7cab5fff0a,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,D2765,\N,Hearts Dress season,"[""LOOKIERO""]"
2cb3725d-b5bc-4088-9611-3597eabef4f2,9ef43878-70f3-43df-959d-49af8b1f580f,39792668-5cfd-42c2-8872-ad776e9bad70,T3006,17234,Ferial Top majolica,"[""LOOKIERO""]"
bf1416b2-343b-42ef-90df-c11328af8833,ae7e5951-6317-42e5-9d7e-0b7cab5fff0a,2514d6c8-11e6-4692-87b4-dcc1cd18592c,F1635,17433,Pable Skirt season,"[""LOOKIERO""]"
a5684374-610a-4f18-b720-1ad863199ef9,f55a7823-4b84-4ca2-b24f-4945f2f27ca9,1dc55e58-a5c3-462c-b73d-8dd480de90fc,P1868,\N,Desflorence Pant cotton,"[""LOOKIERO""]"
d744cd14-7b9b-42b0-bbd2-02ca9b21ff47,1600fb81-6f8b-4fa2-9ae2-a33420125939,1dc55e58-a5c3-462c-b73d-8dd480de90fc,P1851,11980,Flower Pant stamp,"[""LOOKIERO""]"
8cbed41b-7e50-4ab7-be33-fb3d6d4730ab,52117e6f-5cc4-4cc9-89c6-6c86be22376c,1dc55e58-a5c3-462c-b73d-8dd480de90fc,P1018,4828,Olive Pant crux ,"[""LOOKIERO""]"
878d0b20-a0f7-4c8e-948c-03762e67dda2,1600fb81-6f8b-4fa2-9ae2-a33420125939,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,D2094,11982,Ava Dress printed,"[""LOOKIERO""]"
649769c3-e30c-4018-8474-31f750affd84,7d82a2a5-1eee-425d-a914-ace3d7864a26,c59807ac-0362-4078-94b0-37ea3df6cdd0,S1692,9306,Akoz Shirt venus ,"[""LOOKIERO""]"
b71a1920-5853-4238-b92e-6e3d1e3c4c72,61c08d2e-6819-4a64-a866-3e377ff68925,1dc55e58-a5c3-462c-b73d-8dd480de90fc,P1380,10579,Viseana Pant chino ,"[""LOOKIERO""]"
3e4da57d-808c-423e-a82b-924659ba09d1,6ad0756c-5e2a-4caa-8c9a-deaab7cdcf96,c59807ac-0362-4078-94b0-37ea3df6cdd0,S1758,10759,Arya Shirt easy,"[""LOOKIERO""]"
8dfa8f1e-21a9-472b-9f4b-faf281c69804,9ef43878-70f3-43df-959d-49af8b1f580f,9c5a3fee-dad0-444a-acb3-c059e2f3db20,P2254,17237,Stripes Pant short,"[""LOOKIERO""]"
a8b270cc-39e9-4f22-aab7-cf295e1368e3,1600fb81-6f8b-4fa2-9ae2-a33420125939,39792668-5cfd-42c2-8872-ad776e9bad70,T1487,11089,Cerise Top juno ,"[""LOOKIERO""]"
2c131d54-0e6d-4654-ad42-f023856dcab7,9ef43878-70f3-43df-959d-49af8b1f580f,88ee8b83-a7fe-4c00-8f12-621b209012fd,Y154,11974,Longa Jumpsuit majo,"[""LOOKIERO""]"
7eaba688-c4aa-4cec-b0fc-e3bb24ad0c2c,1600fb81-6f8b-4fa2-9ae2-a33420125939,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,D2092,11985,Lise Dress cerise,"[""LOOKIERO""]"
b0dd9680-ddea-4ff5-9aeb-921540aa8d14,1600fb81-6f8b-4fa2-9ae2-a33420125939,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,K934,11977,Geom Jacket cerise,"[""LOOKIERO""]"
6884fe3a-bd99-4e37-b4f0-b95065c9d0f9,1600fb81-6f8b-4fa2-9ae2-a33420125939,39792668-5cfd-42c2-8872-ad776e9bad70,T1624,11978,Boho Top cerise,"[""LOOKIERO""]"
8295a8fc-c52c-4e48-a939-deed0b1d9aca,cfca4b92-12a6-411c-a62a-a874d00aa735,1b93b30c-833f-45a8-ba69-c21d2e7f4824,J1455,12045,Onliza Sweater soft,"[""LOOKIERO""]"
51735e8b-e45e-49b1-bbd1-5a3a16065f70,a255572f-5a7a-49fc-87de-227acbe413a0,1dc55e58-a5c3-462c-b73d-8dd480de90fc,M873,16688,Null Jeans toxik ,"[""LOOKIERO""]"
37063d28-8cb5-4b98-9309-0817824f734b,7d82a2a5-1eee-425d-a914-ace3d7864a26,2514d6c8-11e6-4692-87b4-dcc1cd18592c,F1026,9307,Akoz Skirt spring ,"[""LOOKIERO""]"
0c068baa-9644-4961-a928-4c55badec158,61c08d2e-6819-4a64-a866-3e377ff68925,6598b655-3e19-448c-8b4f-ff6a29447b34,M131,9601,Vijules Jeans washed,"[""LOOKIERO""]"
f488b259-9e26-41df-9f45-ffb32411b53a,6ad0756c-5e2a-4caa-8c9a-deaab7cdcf96,6598b655-3e19-448c-8b4f-ff6a29447b34,P1476,9606,Lindex Pant nice,"[""LOOKIERO""]"
63cf15e3-4200-414f-b0d6-085963bcd9a3,6ad0756c-5e2a-4caa-8c9a-deaab7cdcf96,c59807ac-0362-4078-94b0-37ea3df6cdd0,S1560,9607,Lindex Shirt dots,"[""LOOKIERO""]"
7c28b581-1710-4c76-aade-52cb58c9c38e,6ad0756c-5e2a-4caa-8c9a-deaab7cdcf96,c59807ac-0362-4078-94b0-37ea3df6cdd0,S1558,9609,Lindex Shirt stripes,"[""LOOKIERO""]"
ea3eee88-e9ee-4313-8824-c612208f5094,dfd310cc-8f71-4c13-8292-9f10d0c800c5,1dc55e58-a5c3-462c-b73d-8dd480de90fc,P1474,9616,Lindex Pant hannah,"[""LOOKIERO""]"
8602347f-7474-49d4-8491-a8caee98ae9d,dfd310cc-8f71-4c13-8292-9f10d0c800c5,1dc55e58-a5c3-462c-b73d-8dd480de90fc,M290,10768,Sally Jeans denim,"[""LOOKIERO""]"
51173c8f-3b85-4ac6-bb2a-73ec910e7985,dfd310cc-8f71-4c13-8292-9f10d0c800c5,c59807ac-0362-4078-94b0-37ea3df6cdd0,S1980,10771,Holly Shirt light,"[""LOOKIERO""]"
fc5f56ce-bce7-42ab-ad71-ac1b25d5b8d7,1600fb81-6f8b-4fa2-9ae2-a33420125939,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,D2061,11625,Cerise Dress vneck ,"[""LOOKIERO""]"
b7b1889f-8406-4d50-bbf2-fa415739c558,dc63915f-46ee-478e-a76d-5bdc720521c8,95f835a3-03fe-40f1-a813-4fbfd2842845,C1195,12066,Island Tshirt vida,"[""LOOKIERO""]"
9a45fcd6-2161-4d8c-a9b9-b05f0dbf339c,9ef43878-70f3-43df-959d-49af8b1f580f,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,D2744,17239,Margot Dress majolica,"[""LOOKIERO""]"
a37e02d7-23b7-4e6f-b044-aa10e72d85b4,f620512a-1e55-4c69-8208-9c83ed4725a5,39792668-5cfd-42c2-8872-ad776e9bad70,T1742,16857,Annais Top denim ,"[""LOOKIERO""]"
d9c1cfe0-821e-4759-8b6e-1af60075b166,1600fb81-6f8b-4fa2-9ae2-a33420125939,39792668-5cfd-42c2-8872-ad776e9bad70,T1359,10233,Feather Top cerise ,"[""LOOKIERO""]"
85165fcb-4fb8-4b7f-b845-6f373cebe2f5,cfca4b92-12a6-411c-a62a-a874d00aa735,35405a7d-7018-440b-9d16-76206ac3e224,K655,12104,Onldemi Parka nylon,"[""LOOKIERO""]"
a8cc33d4-08c3-44b4-b259-904fb745e36c,6ad0756c-5e2a-4caa-8c9a-deaab7cdcf96,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,K672,10772,Lindex Jacket belt ,"[""LOOKIERO""]"
c7fc5ad0-6e1e-4d43-b7a2-16262463737d,cfca4b92-12a6-411c-a62a-a874d00aa735,35405a7d-7018-440b-9d16-76206ac3e224,K653,12105,Onltahoe Parka noos,"[""LOOKIERO""]"
511a24b0-c422-4833-a646-669cb4a75373,da790000-672a-45a3-9bf9-4805e90d7f19,3087da56-5a27-4e58-aea7-1555c640f232,X94,10773,Leopard Sweatshirt dixie,"[""LOOKIERO""]"
c6a2397c-cb85-429f-a04e-4d2a1f3fb4bf,b6758f9e-102c-4d39-98b2-b4c5e7a8d6c2,2514d6c8-11e6-4692-87b4-dcc1cd18592c,F913,9637,Objwin Skirt denim,"[""LOOKIERO""]"
d633120b-d79f-4674-b692-fffb790b5d49,a1f8d89e-04ed-42a9-8c51-dc04cbdd0d18,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,K611,9868,Closet Jacket arizona,[]
6ac173bd-026c-4058-b925-b0e56d3a0f72,cfca4b92-12a6-411c-a62a-a874d00aa735,39792668-5cfd-42c2-8872-ad776e9bad70,T2275,17240,Onlastrid Top stripes,"[""LOOKIERO""]"
33dbd617-92e5-457d-bcee-5c33145050f6,da790000-672a-45a3-9bf9-4805e90d7f19,3087da56-5a27-4e58-aea7-1555c640f232,X93,10774,Alanis Sweatshirt mellow,"[""LOOKIERO""]"
fd1de2ea-773b-4de3-8f10-ab67f354be73,ce8d442c-e662-44f8-a130-2e436f119ede,39792668-5cfd-42c2-8872-ad776e9bad70,T615,9638,Eurydice Top nice ,"[""LOOKIERO""]"
48feb738-b923-4d03-ae20-78092cc377b5,3bf63b3d-7c2f-47a4-81bc-6ad2452245d7,2514d6c8-11e6-4692-87b4-dcc1cd18592c,F1072,12132,Cartina Skirt knee,"[""LOOKIERO""]"
6bd374ef-0534-421b-9254-bb369873c89e,3bf63b3d-7c2f-47a4-81bc-6ad2452245d7,35405a7d-7018-440b-9d16-76206ac3e224,K650,12133,Cardemi Jacket nylon,"[""LOOKIERO""]"
0976f186-9b3f-425d-a1a6-33aa309557ed,6baa0e97-2a91-43cf-843f-bbac6e5ed509,c59807ac-0362-4078-94b0-37ea3df6cdd0,S1785,9650,Nissa Shirt sweet,"[""LOOKIERO""]"
e4fecd3d-5338-477a-9bf7-3861203ef813,61c08d2e-6819-4a64-a866-3e377ff68925,74ba5e25-afd5-490b-a3a8-2175020c4487,A121,14237,Vicamisha Coat long,[]
6ddf8233-4161-481f-9bdc-c04efd63b209,6a8df4c0-bf3c-4e99-a648-44021ccb15af,74ba5e25-afd5-490b-a3a8-2175020c4487,A136,13926,Caramel Coat jcz,"[""LOOKIERO""]"
ed6f3632-46ab-491a-8bc6-bec0e5c5409b,23ac65d4-bca2-4119-b4fa-821b224b8d49,6598b655-3e19-448c-8b4f-ff6a29447b34,M298,9652,Jrqueen Jeans slim,"[""LOOKIERO""]"
3e7974a6-8bd4-4895-88f4-5d332e84d0fb,c22a8b00-a91b-4f6f-af11-8553e7c13ea9,95f835a3-03fe-40f1-a813-4fbfd2842845,C978,9654,Masha Tshirt tee,"[""LOOKIERO""]"
190ecf40-c116-4c35-8736-57b273383902,c22a8b00-a91b-4f6f-af11-8553e7c13ea9,95f835a3-03fe-40f1-a813-4fbfd2842845,C977,9655,Masha Tshirt mid,"[""LOOKIERO""]"
aa5ca9a2-5114-4b08-9d8e-988007475ae0,6ed756bf-7370-46c0-b4df-a53c893b26bb,95f835a3-03fe-40f1-a813-4fbfd2842845,C1055,9657,Panik Tshirt one,"[""LOOKIERO""]"
f4de6cb1-40de-4a13-81e0-fe4134b00cab,23ac65d4-bca2-4119-b4fa-821b224b8d49,1b93b30c-833f-45a8-ba69-c21d2e7f4824,J1266,12136,Jrbillie Sweater cabernet,"[""LOOKIERO""]"
00cef638-ccb2-4ed6-8256-1cd62a187bf3,da790000-672a-45a3-9bf9-4805e90d7f19,95f835a3-03fe-40f1-a813-4fbfd2842845,C988,10778,Brun Tshirt bananas,"[""LOOKIERO""]"
92ace421-bca5-46b7-a5fb-02d8d84730dd,da790000-672a-45a3-9bf9-4805e90d7f19,c59807ac-0362-4078-94b0-37ea3df6cdd0,S1198,10780,Joy Shirt giraffe,"[""LOOKIERO""]"
d03d4b59-0807-4f12-86d3-461846648dac,e7d3ebfe-6f9f-4d28-b3b4-96b4875b2af3,b263ba41-adab-4a83-a3e0-2766522f5aec,Q286,9659,Flower Scarf big,"[""LOOKIERO""]"
ad8fb61a-85d8-41a5-9776-7ae7d4feb843,a1f8d89e-04ed-42a9-8c51-dc04cbdd0d18,c59807ac-0362-4078-94b0-37ea3df6cdd0,S1440,9878,Closet Shirt maine,[]
d140a4cd-c440-4124-97a2-e6d9358056f6,a1f8d89e-04ed-42a9-8c51-dc04cbdd0d18,2514d6c8-11e6-4692-87b4-dcc1cd18592c,F1416,15879,Billia Skirt closet ,"[""LOOKIERO""]"
d65b9b82-8677-4b55-877c-cdcf71a9cee0,a1f8d89e-04ed-42a9-8c51-dc04cbdd0d18,39792668-5cfd-42c2-8872-ad776e9bad70,T1784,15880,Zebry Top closet ,"[""LOOKIERO""]"
f7b40f80-6661-44fc-ae9b-d165e3d9ff12,c373a4f2-a8de-41e8-86a0-04725b575436,88ee8b83-a7fe-4c00-8f12-621b209012fd,Y179,16591,Nicole Jumpsuit floral ,"[""LOOKIERO""]"
5f2048c6-4e7b-45f7-bc30-ae187b0b5cec,45702471-835a-4967-a38b-c910df5a5b31,1b93b30c-833f-45a8-ba69-c21d2e7f4824,J1298,9353,Cherry Sweater print ,"[""LOOKIERO""]"
8a7b4bf2-dc4c-4698-a7f4-69a77b612bf1,e6b1b7ee-3782-4abd-b0f7-72fdd79ceb7f,b263ba41-adab-4a83-a3e0-2766522f5aec,Q298,\N,Nando Scarf stola ,"[""LOOKIERO""]"
8b2abe8a-1737-4f5b-9c49-3870d48f7d7d,a1f8d89e-04ed-42a9-8c51-dc04cbdd0d18,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,D1676,9884,Closet Dress texas,"[""LOOKIERO""]"
39ad707f-8578-4ff9-9114-49dce0e286dc,e0c5939f-1f3f-44c9-b786-8154fdaa6cac,74ba5e25-afd5-490b-a3a8-2175020c4487,A126,14534,Padded Coat woven,"[""LOOKIERO""]"
e5991517-b8a3-483b-917a-5befa1c31503,80624cdd-099b-4cea-8f4a-2837f3e08587,1dc55e58-a5c3-462c-b73d-8dd480de90fc,P1265,9729,Edith Pant beng,"[""LOOKIERO""]"
07139800-e2c7-4197-aa4f-a5e7952ef832,b3564635-d061-4d68-b956-9306e2d70794,2514d6c8-11e6-4692-87b4-dcc1cd18592c,F1392,16859,Captain Skirt denim ,"[""LOOKIERO""]"
0491fefe-ed47-4361-8f72-a56a733e4ff8,a1f8d89e-04ed-42a9-8c51-dc04cbdd0d18,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,D1680,9881,Closet Dress michigan,"[""LOOKIERO""]"
e7fbea57-dbc1-4356-a938-8bc2278a2269,09358432-a44c-4cb4-b8e6-bf51b403bf39,c59807ac-0362-4078-94b0-37ea3df6cdd0,S2624,14576,Lupas Shirt hippie ,"[""LOOKIERO""]"
48b08f83-f37f-4430-8534-12f884585cd2,e2ed2d6d-895f-4d78-85f0-60805c02013b,c59807ac-0362-4078-94b0-37ea3df6cdd0,S2939,16341,Heart Shirt tie,"[""LOOKIERO""]"
a194e77d-a0b9-4111-9093-6d253f8ff65b,921d101c-6d05-4d3a-94fa-b50b955f0561,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,K1130,17246,Roxana Jacket indoor,"[""LOOKIERO""]"
312ea917-b9ef-4cff-bcc5-a665122e67b5,f66308ed-5556-4469-a729-517b619fac5a,c59807ac-0362-4078-94b0-37ea3df6cdd0,S1733,9805,Lesa Shirt saint,"[""LOOKIERO""]"
427ec42e-0d6d-40bc-8f25-f696a8a9678f,9fead4cd-d80d-4488-be05-beddd6b45fb5,95f835a3-03fe-40f1-a813-4fbfd2842845,C1141,12224,Kafie Tshirt optical ,"[""LOOKIERO""]"
a2e550b8-aaeb-4347-8444-646ef5679dbc,23ac65d4-bca2-4119-b4fa-821b224b8d49,6598b655-3e19-448c-8b4f-ff6a29447b34,M369,12257,Jrzerodaria Jeans juna,"[""LOOKIERO""]"
e86d3683-5746-4bf0-a6db-10d54e585539,dc63915f-46ee-478e-a76d-5bdc720521c8,39792668-5cfd-42c2-8872-ad776e9bad70,C980,9773,Coco Tshirt tank,[]
6f13b71f-4667-49d0-9c67-3aa65209ea3d,dc63915f-46ee-478e-a76d-5bdc720521c8,95f835a3-03fe-40f1-a813-4fbfd2842845,C982,9772,Amuse Tshirt society,"[""LOOKIERO""]"
d9f45010-0272-4c62-80a2-1c0984da4426,61c08d2e-6819-4a64-a866-3e377ff68925,74ba5e25-afd5-490b-a3a8-2175020c4487,A132,12129,Vijessi Coat noos ,"[""LOOKIERO""]"
47f52c55-05c8-4e2b-9bce-97ebe640b782,a1f8d89e-04ed-42a9-8c51-dc04cbdd0d18,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,K613,9869,Closet Jacket illinois,"[""LOOKIERO""]"
47f17c66-962b-46e0-89f0-79a79dc4a7de,da790000-672a-45a3-9bf9-4805e90d7f19,3087da56-5a27-4e58-aea7-1555c640f232,C985,11022,Palm Tshirt rainbow ,"[""LOOKIERO""]"
0b058268-6afb-4bdf-9203-8fb18d841482,e0c5939f-1f3f-44c9-b786-8154fdaa6cac,1b93b30c-833f-45a8-ba69-c21d2e7f4824,J1642,12252,Espnoos Sweater nice ,"[""LOOKIERO""]"
6eeac53b-8d69-45ae-b620-735e989ca0f3,cfca4b92-12a6-411c-a62a-a874d00aa735,39792668-5cfd-42c2-8872-ad776e9bad70,T1413,12268,Onlregina Top single ,"[""LOOKIERO""]"
93cc89ac-f4f8-41ca-9420-2bd7fc4869e7,e6b1b7ee-3782-4abd-b0f7-72fdd79ceb7f,b263ba41-adab-4a83-a3e0-2766522f5aec,Q296,9796,Limbo Scarf stola,"[""LOOKIERO""]"
9d9eccb3-26a7-4dd6-a7d6-5b2a53dc91cf,f55a7823-4b84-4ca2-b24f-4945f2f27ca9,1b93b30c-833f-45a8-ba69-c21d2e7f4824,J1378,12445,Dita Sweater desires,"[""LOOKIERO""]"
5f4610cd-3631-4e09-89e9-dc8fac3bc778,3bf63b3d-7c2f-47a4-81bc-6ad2452245d7,35405a7d-7018-440b-9d16-76206ac3e224,A109,12595,Cardemi Coat nylon ,"[""LOOKIERO""]"
d14dbf0f-4766-45d9-87b1-27cff0d93cd5,921d101c-6d05-4d3a-94fa-b50b955f0561,6598b655-3e19-448c-8b4f-ff6a29447b34,P2157,17249,York Pant soft,"[""LOOKIERO""]"
baa63f1f-0ba8-459b-aee0-7cea4d9c0d4f,9ef43878-70f3-43df-959d-49af8b1f580f,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,D2767,17445,Flowers Dress majo,"[""LOOKIERO""]"
ddc2ac8e-c57f-46f4-b80e-d5d5dcaccddd,9884297d-e8e2-4e3c-ba61-03e87d6cbd9f,c59807ac-0362-4078-94b0-37ea3df6cdd0,S2354,16861,Leeone Shirt pocket ,"[""LOOKIERO""]"
57746ff7-297b-49ee-ac1b-7f80011086d2,a1f8d89e-04ed-42a9-8c51-dc04cbdd0d18,39792668-5cfd-42c2-8872-ad776e9bad70,T1995,15887,Billion Top closet ,"[""LOOKIERO""]"
85fe5f92-4bdf-4d21-a503-5ca6eba08435,6a8df4c0-bf3c-4e99-a648-44021ccb15af,2514d6c8-11e6-4692-87b4-dcc1cd18592c,F1034,9375,Dusta Skirt doll ,"[""LOOKIERO""]"
b50bf138-96fa-4a9b-b093-1f39d72fd644,6a8df4c0-bf3c-4e99-a648-44021ccb15af,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,K1151,15442,Real Jacket print ,"[""LOOKIERO""]"
207ac4ca-7685-4462-a503-023da79f3f67,e2b0644a-9365-4b40-a821-2a2266de551d,882ecdf8-325d-4826-a066-1b263e438f09,B476,16133,Daisy Bag nude ,"[""LOOKIERO""]"
35931275-bb91-41f7-8fe8-727909a9d8e2,10978e4c-57de-4f45-9b35-f304ca89875e,95f835a3-03fe-40f1-a813-4fbfd2842845,C2101,16598,Hannah Tshirt knit ,"[""LOOKIERO""]"
0f069273-af2d-4d67-9a94-b48c79374070,3bf63b3d-7c2f-47a4-81bc-6ad2452245d7,6598b655-3e19-448c-8b4f-ff6a29447b34,M488,\N,Carth Jeans noss ,"[""LOOKIERO""]"
2fecc5e8-4dc9-4f23-82fe-333316a7d7a6,17e6c981-001d-41b0-9816-16425ffeef0d,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,A120,12334,Thin Coat woven,"[""LOOKIERO""]"
44af71a5-6a2e-41f6-9229-bdf877501aab,bcdc75ed-99e1-4efe-9912-2805ca4a0105,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,K1214,16743,Luara Jacket biker ,"[""LOOKIERO""]"
b7b3344d-de67-419f-97de-bb1f0c660ca2,09358432-a44c-4cb4-b8e6-bf51b403bf39,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,D2751,17364,Summer Dress long ,"[""LOOKIERO""]"
